,ageRestriction,displayName,end,id,location,performance,popularity,series,start,status,type,uri,venue
47,,"Redlight, Toddla T, Coco, Steel Banglez, and 14 more… at fabric (April 13, 2018)",,32881704,"{'city': 'London, UK', 'lat': 51.5195531, 'lng': -0.1024779}","[{'displayName': 'Redlight', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Redlight', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:6d87044e-3b4c-4814-819a-5598d55b33de.json', 'mbid': '6d87044e-3b4c-4814-819a-5598d55b33de'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:8a71cd02-aa86-473e-9760-cf262c39429a.json', 'mbid': '8a71cd02-aa86-473e-9760-cf262c39429a'}], 'uri': 'http://www.songkick.com/artists/851301-redlight?utm_source=48067&utm_medium=partner', 'id': 851301}, 'id': 63267809}, {'displayName': 'Toddla T', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Toddla T', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:88181b07-1c34-4de8-be29-3a77780d8209.json', 'mbid': '88181b07-1c34-4de8-be29-3a77780d8209'}], 'uri': 'http://www.songkick.com/artists/646690-toddla-t?utm_source=48067&utm_medium=partner', 'id': 646690}, 'id': 63267814}, {'displayName': 'Coco', 'billingIndex': 3, 'billing': 'headline', 'artist': {'displayName': 'Coco', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ad0079a1-db70-4c66-aaf1-0bb2cf55c83e.json', 'mbid': 'ad0079a1-db70-4c66-aaf1-0bb2cf55c83e'}], 'uri': 'http://www.songkick.com/artists/5628529-coco?utm_source=48067&utm_medium=partner', 'id': 5628529}, 'id': 63267819}, {'displayName': 'Steel Banglez', 'billingIndex': 4, 'billing': 'headline', 'artist': {'displayName': 'Steel Banglez', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:7c5643c0-6462-4bc2-8f82-25513c65cdea.json', 'mbid': '7c5643c0-6462-4bc2-8f82-25513c65cdea'}], 'uri': 'http://www.songkick.com/artists/9180264-steel-banglez?utm_source=48067&utm_medium=partner', 'id': 9180264}, 'id': 63267824}, {'displayName': 'Jus Now', 'billingIndex': 5, 'billing': 'headline', 'artist': {'displayName': 'Jus Now', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:3ae210f7-e597-4661-a3c0-d73e6c64ddf1.json', 'mbid': '3ae210f7-e597-4661-a3c0-d73e6c64ddf1'}], 'uri': 'http://www.songkick.com/artists/7380589-jus-now?utm_source=48067&utm_medium=partner', 'id': 7380589}, 'id': 63267829}, {'displayName': 'Cardinal Sound (UK)', 'billingIndex': 6, 'billing': 'headline', 'artist': {'displayName': 'Cardinal Sound (UK)', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8868154-cardinal-sound-uk?utm_source=48067&utm_medium=partner', 'id': 8868154}, 'id': 63267834}, {'displayName': 'Bushbaby', 'billingIndex': 7, 'billing': 'headline', 'artist': {'displayName': 'Bushbaby', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:9ebe4b94-6407-478d-a37b-331d2220722f.json', 'mbid': '9ebe4b94-6407-478d-a37b-331d2220722f'}], 'uri': 'http://www.songkick.com/artists/9109984-bushbaby?utm_source=48067&utm_medium=partner', 'id': 9109984}, 'id': 63267839}, {'displayName': 'Sly One', 'billingIndex': 8, 'billing': 'headline', 'artist': {'displayName': 'Sly One', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:6b321e99-9052-4b14-ac2f-6f7711c6ecb0.json', 'mbid': '6b321e99-9052-4b14-ac2f-6f7711c6ecb0'}], 'uri': 'http://www.songkick.com/artists/5918504-sly-one?utm_source=48067&utm_medium=partner', 'id': 5918504}, 'id': 63267844}, {'displayName': 'Spectrasoul', 'billingIndex': 9, 'billing': 'headline', 'artist': {'displayName': 'Spectrasoul', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:11d0f9fe-3a5f-448d-85a0-f9f4e01cdfdd.json', 'mbid': '11d0f9fe-3a5f-448d-85a0-f9f4e01cdfdd'}], 'uri': 'http://www.songkick.com/artists/932666-spectrasoul?utm_source=48067&utm_medium=partner', 'id': 932666}, 'id': 63267849}, {'displayName': 'Kasra', 'billingIndex': 10, 'billing': 'headline', 'artist': {'displayName': 'Kasra', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:7b0b0643-1c98-4b81-a988-206a11c0ad99.json', 'mbid': '7b0b0643-1c98-4b81-a988-206a11c0ad99'}], 'uri': 'http://www.songkick.com/artists/2426691-kasra?utm_source=48067&utm_medium=partner', 'id': 2426691}, 'id': 63267854}, {'displayName': 'Voltage', 'billingIndex': 11, 'billing': 'headline', 'artist': {'displayName': 'Voltage', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:2249f67e-3bf7-408d-af35-40b5e25d5407.json', 'mbid': '2249f67e-3bf7-408d-af35-40b5e25d5407'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:4215e746-12b0-49d4-a283-22faa6c93182.json', 'mbid': '4215e746-12b0-49d4-a283-22faa6c93182'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:15defec4-4c05-485e-9e82-e2118fd274b8.json', 'mbid': '15defec4-4c05-485e-9e82-e2118fd274b8'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:083ced35-9ac1-41f6-9f52-37f869db9b2b.json', 'mbid': '083ced35-9ac1-41f6-9f52-37f869db9b2b'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:26878c99-6c4f-445c-802f-c549a5e3bdfe.json', 'mbid': '26878c99-6c4f-445c-802f-c549a5e3bdfe'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:9d3b698b-94bd-46ab-b8fc-b44e169b649e.json', 'mbid': '9d3b698b-94bd-46ab-b8fc-b44e169b649e'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:8f0aed2a-2bbd-478b-935e-e3a2584c8e3c.json', 'mbid': '8f0aed2a-2bbd-478b-935e-e3a2584c8e3c'}], 'uri': 'http://www.songkick.com/artists/502995-voltage?utm_source=48067&utm_medium=partner', 'id': 502995}, 'id': 63267859}, {'displayName': 'Ulterior Motive', 'billingIndex': 12, 'billing': 'headline', 'artist': {'displayName': 'Ulterior Motive', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:aa3cd20e-fb0a-419a-bc4e-8258fe7d58d0.json', 'mbid': 'aa3cd20e-fb0a-419a-bc4e-8258fe7d58d0'}], 'uri': 'http://www.songkick.com/artists/622422-ulterior-motive?utm_source=48067&utm_medium=partner', 'id': 622422}, 'id': 63267864}, {'displayName': 'Sustance', 'billingIndex': 13, 'billing': 'headline', 'artist': {'displayName': 'Sustance', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9408474-sustance?utm_source=48067&utm_medium=partner', 'id': 9408474}, 'id': 63267869}, {'displayName': 'Critical Impact', 'billingIndex': 14, 'billing': 'headline', 'artist': {'displayName': 'Critical Impact', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9081059-critical-impact?utm_source=48067&utm_medium=partner', 'id': 9081059}, 'id': 63267874}, {'displayName': 'Skankandbass', 'billingIndex': 15, 'billing': 'headline', 'artist': {'displayName': 'Skankandbass', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8676709-skankandbass?utm_source=48067&utm_medium=partner', 'id': 8676709}, 'id': 63267879}, {'displayName': 'Lowqui', 'billingIndex': 16, 'billing': 'headline', 'artist': {'displayName': 'Lowqui', 'identifier': [], 'uri': 'http://www.songkick.com/artists/591239-lowqui?utm_source=48067&utm_medium=partner', 'id': 591239}, 'id': 63267884}, {'displayName': 'Visionobi', 'billingIndex': 17, 'billing': 'headline', 'artist': {'displayName': 'Visionobi', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2681936-visionobi?utm_source=48067&utm_medium=partner', 'id': 2681936}, 'id': 63267889}, {'displayName': 'Mantmast', 'billingIndex': 18, 'billing': 'headline', 'artist': {'displayName': 'Mantmast', 'identifier': [], 'uri': 'http://www.songkick.com/artists/3538836-mantmast?utm_source=48067&utm_medium=partner', 'id': 3538836}, 'id': 63267894}]",0.01844,,"{'datetime': '2018-04-13T23:00:00+0100', 'time': '23:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32881704-redlight-at-fabric?utm_source=48067&utm_medium=partner,"{'displayName': 'fabric', 'lat': 51.5195531, 'lng': -0.1024779, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=48067&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/8850-fabric?utm_source=48067&utm_medium=partner', 'id': 8850}"
48,,"Benedict Drew and Rie Nakajima at IKLECTIK (April 13, 2018)",,32883174,"{'city': 'London, UK', 'lat': 51.4975713, 'lng': -0.1152588}","[{'displayName': 'Benedict Drew', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Benedict Drew', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2387719-benedict-drew?utm_source=48067&utm_medium=partner', 'id': 2387719}, 'id': 63270564}, {'displayName': 'Rie Nakajima', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Rie Nakajima', 'identifier': [], 'uri': 'http://www.songkick.com/artists/6101219-rie-nakajima?utm_source=48067&utm_medium=partner', 'id': 6101219}, 'id': 63270569}]",4e-06,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32883174-benedict-drew-at-iklectik?utm_source=48067&utm_medium=partner,"{'displayName': 'IKLECTIK', 'lat': 51.4975713, 'lng': -0.1152588, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=48067&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/2852218-iklectik?utm_source=48067&utm_medium=partner', 'id': 2852218}"
49,,"serpentwithfeet at Village Underground (April 13, 2018)",,32885564,"{'city': 'London, UK', 'lat': 51.5237877, 'lng': -0.0780335}","[{'displayName': 'serpentwithfeet', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'serpentwithfeet', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:cc9ddb3d-1217-4a40-9864-d85920cfa1ed.json', 'mbid': 'cc9ddb3d-1217-4a40-9864-d85920cfa1ed'}], 'uri': 'http://www.songkick.com/artists/8868924-serpentwithfeet?utm_source=48067&utm_medium=partner', 'id': 8868924}, 'id': 63274354}]",0.001118,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32885564-serpentwithfeet-at-village-underground?utm_source=48067&utm_medium=partner,"{'displayName': 'Village Underground', 'lat': 51.5237877, 'lng': -0.0780335, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=48067&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/628031-village-underground?utm_source=48067&utm_medium=partner', 'id': 628031}"
0,,"Willow (UK) at Corsica Studios (April 13, 2018)",,32904099,"{'city': 'London, UK', 'lat': 51.4935647, 'lng': -0.0987167}","[{'displayName': 'Willow (UK)', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Willow (UK)', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8991924-willow-uk?utm_source=47927&utm_medium=partner', 'id': 8991924}, 'id': 63309829}]",4e-06,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32904099-willow-uk-at-corsica-studios?utm_source=47927&utm_medium=partner,"{'displayName': 'Corsica Studios', 'lat': 51.4935647, 'lng': -0.0987167, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/8098-corsica-studios?utm_source=47927&utm_medium=partner', 'id': 8098}"
1,,"The Trusted at Otc Bar (off the Cuff) (April 13, 2018)",,32908279,"{'city': 'London, UK', 'lat': 51.4529835, 'lng': -0.102127}","[{'displayName': 'The Trusted', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Trusted', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8629359-trusted?utm_source=47927&utm_medium=partner', 'id': 8629359}, 'id': 63317204}]",1.2e-05,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32908279-trusted-at-otc-bar?utm_source=47927&utm_medium=partner,"{'displayName': 'Otc Bar (off the Cuff)', 'lat': 51.4529835, 'lng': -0.102127, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3157464-otc-bar?utm_source=47927&utm_medium=partner', 'id': 3157464}"
2,,"Christina Novelli with Lanos at Club K Hounslow (April 13, 2018)",,32910699,"{'city': 'Hounslow, UK', 'lat': 51.468545, 'lng': -0.3658262}","[{'displayName': 'Christina Novelli', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Christina Novelli', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:a610de1a-3a61-48d3-b0fd-1d89151ac96a.json', 'mbid': 'a610de1a-3a61-48d3-b0fd-1d89151ac96a'}], 'uri': 'http://www.songkick.com/artists/2842186-christina-novelli?utm_source=47927&utm_medium=partner', 'id': 2842186}, 'id': 63321539}, {'displayName': 'Lanos', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Lanos', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9412474-lanos?utm_source=47927&utm_medium=partner', 'id': 9412474}, 'id': 63321614}]",0.005074,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32910699-christina-novelli-at-club-k-hounslow?utm_source=47927&utm_medium=partner,"{'displayName': 'Club K Hounslow', 'lat': 51.468545, 'lng': -0.3658262, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3808784-club-k-hounslow?utm_source=47927&utm_medium=partner', 'id': 3808784}"
3,,"Kero Kero Bonito at DIY Space For London (April 13, 2018)",,32930834,"{'city': 'London, UK', 'lat': 51.4833416, 'lng': -0.0556905}","[{'displayName': 'Kero Kero Bonito', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Kero Kero Bonito', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:5e284bdc-3774-41dc-b5e2-b125d0349acf.json', 'mbid': '5e284bdc-3774-41dc-b5e2-b125d0349acf'}], 'uri': 'http://www.songkick.com/artists/5261263-kero-kero-bonito?utm_source=47927&utm_medium=partner', 'id': 5261263}, 'id': 63356214}]",0.00448,,"{'datetime': '2018-04-13T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32930834-kero-kero-bonito-at-diy-space-for-london?utm_source=47927&utm_medium=partner,"{'displayName': 'DIY Space For London', 'lat': 51.4833416, 'lng': -0.0556905, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3066369-diy-space-for-london?utm_source=47927&utm_medium=partner', 'id': 3066369}"
4,,"Andy & the Odd Socks at Bush Hall (April 13, 2018)",,32947789,"{'city': 'London, UK', 'lat': 51.5062847, 'lng': -0.2314873}","[{'displayName': 'Andy & the Odd Socks', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Andy & the Odd Socks', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9184274-andy-and-the-odd-socks?utm_source=47927&utm_medium=partner', 'id': 9184274}, 'id': 63386784}]",1e-06,,"{'datetime': '2018-04-13T13:00:00+0100', 'time': '13:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32947789-andy-and-the-odd-socks-at-bush-hall?utm_source=47927&utm_medium=partner,"{'displayName': 'Bush Hall', 'lat': 51.5062847, 'lng': -0.2314873, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/17541-bush-hall?utm_source=47927&utm_medium=partner', 'id': 17541}"
5,,"French Boutik with The Sound of Pop Art and The Moon Apes at Paper Dress Vintage (April 13, 2018)",,32962714,"{'city': 'London, UK', 'lat': 51.5473051, 'lng': -0.0546359}","[{'displayName': 'French Boutik', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'French Boutik', 'identifier': [], 'uri': 'http://www.songkick.com/artists/4793748-french-boutik?utm_source=47927&utm_medium=partner', 'id': 4793748}, 'id': 63414144}, {'displayName': 'The Sound of Pop Art', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'The Sound of Pop Art', 'identifier': [], 'uri': 'http://www.songkick.com/artists/3821891-sound-of-pop-art?utm_source=47927&utm_medium=partner', 'id': 3821891}, 'id': 64394999}, {'displayName': 'The Moon Apes', 'billingIndex': 3, 'billing': 'support', 'artist': {'displayName': 'The Moon Apes', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8364563-moon-apes?utm_source=47927&utm_medium=partner', 'id': 8364563}, 'id': 64395004}]",7e-05,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32962714-french-boutik-at-paper-dress-vintage?utm_source=47927&utm_medium=partner,"{'displayName': 'Paper Dress Vintage', 'lat': 51.5473051, 'lng': -0.0546359, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/1473318-paper-dress-vintage?utm_source=47927&utm_medium=partner', 'id': 1473318}"
6,,"Blow Up Djs at St Moritz (April 13, 2018)",,32967529,"{'city': 'London, UK', 'lat': 51.5144953, 'lng': -0.1347734}","[{'displayName': 'Blow Up Djs', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Blow Up Djs', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2591406-blow-up-djs?utm_source=47927&utm_medium=partner', 'id': 2591406}, 'id': 63424344}]",1.8e-05,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32967529-blow-up-djs-at-st-moritz?utm_source=47927&utm_medium=partner,"{'displayName': 'St Moritz', 'lat': 51.5144953, 'lng': -0.1347734, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/33302-st-moritz?utm_source=47927&utm_medium=partner', 'id': 33302}"
7,,"Lee Foss at Egg London (April 13, 2018)",,32988359,"{'city': 'London, UK', 'lat': 51.5418112, 'lng': -0.1252273}","[{'displayName': 'Lee Foss', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Lee Foss', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ec6477a4-94e4-43ac-b6dc-b205e38a6a6e.json', 'mbid': 'ec6477a4-94e4-43ac-b6dc-b205e38a6a6e'}], 'uri': 'http://www.songkick.com/artists/628222-lee-foss?utm_source=47927&utm_medium=partner', 'id': 628222}, 'id': 63462459}]",0.005091,,"{'datetime': '2018-04-13T23:00:00+0100', 'time': '23:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32988359-lee-foss-at-egg-london?utm_source=47927&utm_medium=partner,"{'displayName': 'Egg London', 'lat': 51.5418112, 'lng': -0.1252273, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3769614-egg-london?utm_source=47927&utm_medium=partner', 'id': 3769614}"
8,,"Delights and Inhaler at The Rocksteady (April 13, 2018)",,32997179,"{'city': 'London, UK', 'lat': 51.545566, 'lng': -0.0757846}","[{'displayName': 'Delights', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Delights', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9214169-delights?utm_source=47927&utm_medium=partner', 'id': 9214169}, 'id': 63478039}, {'displayName': 'Inhaler', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Inhaler', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:4569d482-c94c-43f0-a0e2-a3b591111238.json', 'mbid': '4569d482-c94c-43f0-a0e2-a3b591111238'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:f93198b1-6f68-4c9a-aa09-cfeab88fb8cd.json', 'mbid': 'f93198b1-6f68-4c9a-aa09-cfeab88fb8cd'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:a61f36be-6893-44cb-8e09-3081001ca25b.json', 'mbid': 'a61f36be-6893-44cb-8e09-3081001ca25b'}], 'uri': 'http://www.songkick.com/artists/484476-inhaler?utm_source=47927&utm_medium=partner', 'id': 484476}, 'id': 64095849}]",0.000205,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32997179-delights-at-rocksteady?utm_source=47927&utm_medium=partner,"{'displayName': 'The Rocksteady', 'lat': 51.545566, 'lng': -0.0757846, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3463179-rocksteady?utm_source=47927&utm_medium=partner', 'id': 3463179}"
9,18+,"VxMP at The Exhibit (April 13, 2018)",,33057824,"{'city': 'London, UK', 'lat': 51.4432302, 'lng': -0.151465}","[{'displayName': 'VxMP', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'VxMP', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9427224-vxmp?utm_source=47927&utm_medium=partner', 'id': 9427224}, 'id': 63589214}]",0.0,,"{'datetime': '2018-04-13T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33057824-vxmp-at-exhibit?utm_source=47927&utm_medium=partner,"{'displayName': 'The Exhibit', 'lat': 51.4432302, 'lng': -0.151465, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/641336-exhibit?utm_source=47927&utm_medium=partner', 'id': 641336}"
10,18+,"The Indigo Project at Dingwalls (April 13, 2018)",,33060314,"{'city': 'London, UK', 'lat': 51.5418166, 'lng': -0.1458775}","[{'displayName': 'The Indigo Project', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Indigo Project', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8707513-indigo-project?utm_source=47927&utm_medium=partner', 'id': 8707513}, 'id': 63594639}]",5.1e-05,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33060314-indigo-project-at-dingwalls?utm_source=47927&utm_medium=partner,"{'displayName': 'Dingwalls', 'lat': 51.5418166, 'lng': -0.1458775, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/7039-dingwalls?utm_source=47927&utm_medium=partner', 'id': 7039}"
11,,"Niall Kelly at The Wine Tasting Shop (April 13, 2018)",,33077879,"{'city': 'London, UK', 'lat': 51.4444926, 'lng': -0.1511521}","[{'displayName': 'Niall Kelly', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Niall Kelly', 'identifier': [], 'uri': 'http://www.songkick.com/artists/587072-niall-kelly?utm_source=47927&utm_medium=partner', 'id': 587072}, 'id': 63627614}]",2.6e-05,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33077879-niall-kelly-at-wine-tasting-shop?utm_source=47927&utm_medium=partner,"{'displayName': 'The Wine Tasting Shop', 'lat': 51.4444926, 'lng': -0.1511521, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3138924-wine-tasting-shop?utm_source=47927&utm_medium=partner', 'id': 3138924}"
12,,"The Flaming Stars, The Bridport Dagger, and Dirty Water Club at The Lexington (April 13, 2018)",,33135184,"{'city': 'London, UK', 'lat': 51.5316567, 'lng': -0.1114451}","[{'displayName': 'The Flaming Stars', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Flaming Stars', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:a7779099-e922-4545-8ccd-d8e855723ee3.json', 'mbid': 'a7779099-e922-4545-8ccd-d8e855723ee3'}], 'uri': 'http://www.songkick.com/artists/138968-flaming-stars?utm_source=47927&utm_medium=partner', 'id': 138968}, 'id': 63731669}, {'displayName': 'The Bridport Dagger', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'The Bridport Dagger', 'identifier': [], 'uri': 'http://www.songkick.com/artists/1706492-bridport-dagger?utm_source=47927&utm_medium=partner', 'id': 1706492}, 'id': 63731674}, {'displayName': 'Dirty Water Club', 'billingIndex': 3, 'billing': 'headline', 'artist': {'displayName': 'Dirty Water Club', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2395233-dirty-water-club?utm_source=47927&utm_medium=partner', 'id': 2395233}, 'id': 63731679}]",0.000366,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33135184-flaming-stars-at-lexington?utm_source=47927&utm_medium=partner,"{'displayName': 'The Lexington', 'lat': 51.5316567, 'lng': -0.1114451, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/34372-lexington?utm_source=47927&utm_medium=partner', 'id': 34372}"
