osm_id,name,ref,type,oneway,bridge,maxspeed,WKT,x1,y1,x2,y2
233334347,Hanway Street,,service,1,0,30,,529672.72,181413.21,529791.61,181454.91
233334612,Oxford Street,A40,primary,0,0,30,,529527.36,181335.71,529443.75,181320.30
233334709,,,steps,0,0,,,529002.02,181249.04,529004.71,181249.04
233334710,,,steps,0,0,,,529031.71,181254.07,529027.49,181254.07
233622374,Baker Street,A41,trunk,1,0,30,,527891.86,182060.02,527922.10,181976.10
233622669,Marylebone Road,A501,trunk,1,0,30,,528265.74,182087.34,528274.01,182087.34
233623257,,,footway,0,0,,,528271.73,182092.64,528263.46,182092.64
233623258,York Gate,,unclassified,1,0,,,528247.57,182182.08,528238.12,182188.81
233623259,York Gate,,unclassified,1,0,,,528255.84,182105.00,528274.01,182087.34
233623731,Marylebone High Street,,tertiary,0,0,30,,528362.54,182051.80,528364.58,182074.05
233623732,Marylebone High Street,,tertiary,0,0,30,,528364.58,182078.50,528363.58,182086.27
233623898,,,footway,0,0,,,528384.02,182095.71,528375.34,182087.68
233624064,Marylebone Road,A501,trunk,1,0,30,,528421.65,182093.02,528410.61,182093.02
233624065,Marylebone Road,A501,trunk,1,0,30,,528410.61,182091.68,528363.58,182086.27
233624066,Devonshire Place,,tertiary,1,0,30,,528410.61,182096.34,528419.98,182106.61
233624115,,,footway,0,0,,,528514.65,182117.94,528525.28,182114.84
233624301,Harley Street,,tertiary,1,0,30,,528557.71,181934.67,528742.61,181400.40
233624540,Allsop Place,,tertiary,1,0,30,,528057.33,182031.89,528086.75,182025.87
233624541,Allsop Place,,tertiary,0,0,30,,528043.03,182036.25,528057.33,182036.25
233624542,,,footway,0,0,,,528051.59,182010.57,528063.58,182008.59
233624543,Allsop Place,,tertiary,1,0,30,,528051.59,182017.30,528057.33,182036.25
233625081,Marylebone Road,A501,trunk,1,0,30,,528549.42,182116.04,528421.65,182095.53
233625083,Marylebone Road,A501,trunk,1,0,30,,528557.38,182140.62,528587.01,182144.22
233625085,Marylebone Road,A501,trunk,1,0,30,,528598.03,182150.27,528705.46,182181.71
233625088,,,footway,0,0,,,528603.14,182143.47,528606.30,182150.27
233625258,Park Square East,,unclassified,0,0,,,528768.49,182201.23,528772.99,182201.23
233625259,,,footway,0,0,,,528761.28,182193.16,528758.12,182185.27
233625261,Marylebone Road,A501,trunk,1,0,30,,528705.46,182196.36,528772.99,182201.23
233625361,Marylebone Road,A501,trunk,1,0,30,,528758.12,182160.94,528590.07,182133.17
233625448,Marylebone Road,A501,trunk,1,0,30,,528805.65,182195.01,528775.32,182191.27
233625449,Marylebone Road,A501,trunk,1,0,30,,528772.99,182206.01,528786.05,182206.01
233695446,Cavendish Place,A5204,primary,1,0,30,,528951.28,181469.31,528958.85,181469.31
233695489,,,footway,0,0,,,528955.07,181479.04,528947.50,181479.04
233695490,,,footway,0,0,,,528954.33,181458.26,528961.91,181458.26
233695503,Langham Place,A4201,primary,1,0,30,,528939.60,181512.31,528958.85,181469.31
233695504,Langham Place,A4201,primary,1,0,30,,528886.11,181551.73,528856.15,181576.87
234237083,Portman Street,A41,primary_link,1,0,30,,528040.90,181036.70,528051.70,181048.01
234237084,Oxford Street,A40,primary,0,0,30,,528040.90,181038.09,528055.42,181038.09
234237261,,,footway,0,0,,,527888.43,180999.43,527896.45,181009.61
234237262,,,cycleway,0,0,,,527884.41,180997.17,527888.43,180997.17
234237358,Portman Street,A41,primary,1,0,30,,528051.70,181096.59,528026.73,181129.73
234239649,Eastcastle Street,,unclassified,1,0,,,529338.08,181398.05,529183.02,181362.62
235747879,Park Lane,A4202,trunk,1,0,40,,528192.47,180433.24,527997.23,180619.36
235747881,Park Lane,A4202,trunk,1,0,40,,527973.38,180691.68,527953.05,180691.68
235747882,Park Lane,A4202,trunk,1,0,40,,527953.05,180719.10,527937.09,180719.10
235747883,Park Lane,A4202,trunk,1,0,30,,528344.11,180004.98,528347.60,180025.10
235747884,Park Lane,A4202,trunk,1,0,40,,528356.60,180128.85,528356.12,180155.50
235747885,Park Lane,A4202,trunk,1,0,40,,528356.12,180170.96,528335.97,180210.63
235747886,Park Lane,A4202,trunk,1,0,40,,528335.97,180220.48,528192.47,180393.94
235989316,Torrington Place,,cycleway,0,0,,,529647.93,182055.60,529709.34,182093.75
235991121,Weymouth Street,,tertiary,1,0,30,,528779.42,181867.75,528915.21,181903.28
235991122,,,footway,0,0,,,528808.84,181719.39,528823.43,181717.36
235991125,New Cavendish Street,,tertiary,1,0,30,,528806.53,181725.67,528759.66,181713.51
235991126,,,footway,0,0,,,528769.35,181855.41,528782.45,181855.41
235991127,New Cavendish Street,,tertiary,1,0,30,,528860.94,181735.45,528819.60,181731.72
235991128,,,footway,0,0,,,528777.17,181870.69,528762.54,181873.82
235991129,New Cavendish Street,,tertiary,1,0,30,,528759.66,181707.48,528478.64,181626.28
235991131,,,footway,0,0,,,528817.32,181734.66,528803.56,181734.66
235991133,Portland Place,A4201,primary,1,0,30,,528806.53,181734.66,528766.32,181861.68
235991622,,,footway,0,0,,,528739.35,181993.25,528725.39,181997.50
235991623,Portland Place,A4201,primary,1,0,30,,528779.42,181855.41,528819.60,181731.72
235991624,,,footway,0,0,,,528732.95,181976.85,528744.66,181976.85
235991707,,,service,0,0,,,528667.36,181917.84,528655.22,181917.84
235991708,,,service,0,0,,,528637.99,181917.84,528678.64,181925.10
235991709,,,service,0,0,,,528667.27,181953.82,528670.27,181953.82
235991962,,,service,0,0,,,528670.27,181946.07,528671.86,181946.07
235991965,,,service,0,0,,,528671.86,181925.10,528696.86,181863.25
236033744,Marylebone Lane,,unclassified,1,0,,,528553.41,181200.85,528543.55,181228.45
236033746,Marylebone Lane,,unclassified,0,0,,,528565.01,181216.49,528543.55,181228.45
236034587,Weighhouse Street,,unclassified,1,0,30,,528479.36,181011.33,528407.07,180996.90
236034852,Davies Street,,tertiary,1,0,30,,528669.80,180693.01,528627.56,180816.65
236034853,Mount Street,,tertiary,1,0,30,,528647.07,180679.37,528669.80,180684.19
236034854,Carlos Place,,tertiary,0,0,30,,528489.95,180694.48,528554.65,180652.34
236034880,Charles Street,,unclassified,1,0,,,528588.73,180350.63,528791.86,180498.12
236034972,Queen Street,,unclassified,1,0,30,,528709.60,180291.22,528698.97,180299.92
236034973,Curzon Street,,tertiary,1,0,30,,528709.60,180287.66,528691.67,180286.39
236034974,Queen Street,,unclassified,1,0,30,,528698.97,180305.43,528664.82,180386.96
236034977,Waverton Street,,unclassified,0,0,,,528523.16,180356.59,528525.19,180334.47
236139686,Victoria Embankment,A3211,primary,1,0,30,,530886.10,180771.12,530897.11,180771.12
236139687,Victoria Embankment,A3211,primary,1,0,30,,530854.44,180767.49,530886.10,180767.49
236139689,Temple Place,,unclassified,1,0,,,530880.09,180787.38,530888.01,180800.93
236140103,,,footway,0,0,,,530714.15,181053.69,530726.23,181043.79
236140104,Kingsway,A4200,primary,1,0,30,,530686.66,181136.45,530719.79,181078.12
236140105,Kingsway,A4200,primary,1,0,30,,530719.79,181073.71,530750.20,181056.65
236140106,,,footway,0,0,,,530721.81,181062.75,530727.83,181062.75
236141633,Byng Place,,tertiary,0,0,20,,529770.82,182165.63,529779.01,182165.63
236141634,,,footway,0,0,,,529716.17,182094.00,529719.06,182094.00
236141635,Byng Place,,tertiary,0,0,20,,529746.32,182114.76,529770.82,182159.86
236141827,Byng Place,,cycleway,0,0,,,529743.46,182121.45,529767.21,182165.33
236141911,,,service,0,0,,,529717.24,182104.11,529722.96,182104.11
236141912,,,service,0,0,,,529722.96,182099.73,529725.85,182099.73
236142068,Malet Street,,cycleway,0,0,,,529712.23,182093.75,529709.34,182093.75
236942864,Marylebone Road,A501,trunk,1,0,30,,528324.51,182096.76,528347.34,182096.99
236942865,Marylebone Road,A501,trunk,1,0,30,,528524.31,182135.68,528557.38,182135.68
236942866,Marylebone Road,A501,trunk,1,0,30,,528086.75,182035.52,528265.74,182084.91
236942867,Marylebone Road,A501,trunk,1,0,30,,528494.62,182123.47,528524.31,182125.94
236942868,Marylebone Road,A501,trunk,1,0,30,,528406.16,182106.61,528494.62,182119.62
237084255,Moor Street,,unclassified,1,0,,,529896.17,181057.37,529910.77,181057.37
237089711,Wellington Street,,cycleway,1,0,,,530607.64,180847.18,530610.48,180847.20
237127652,Shelton Street,,unclassified,1,0,,,530205.82,181109.33,530201.74,181109.33
237130353,Mercer Street,,unclassified,1,0,20,,530051.90,181147.76,530007.74,181147.76
237130354,Shelton Street,,unclassified,1,0,,,530107.67,181027.55,530057.34,180973.21
237130356,Shelton Street,,unclassified,1,0,,,530114.47,181043.60,530111.78,181043.60
237130357,Mercer Street,,unclassified,1,0,20,,530108.89,181088.11,530068.28,181088.11
237132504,Riding House Street,,unclassified,1,0,,,529109.65,181587.99,529018.08,181569.85
237132505,Riding House Street,,unclassified,1,0,,,529130.79,181604.73,529109.65,181600.00
237132925,,,service,0,0,,,529006.46,181504.70,528991.02,181514.64
237133497,,,service,0,0,,,528985.73,181549.08,528988.76,181549.08
237209965,,,footway,0,0,,,529513.83,182055.60,529653.40,182055.60
237263685,,,footway,0,0,,,529524.09,182299.53,529531.95,182299.53
237263686,,,footway,0,0,,,529538.08,182299.53,529514.92,182286.86
237263687,,,footway,0,0,,,529504.09,182301.08,529591.15,182264.32
237263688,,,footway,0,0,,,529503.45,182301.08,529545.75,182329.93
237413922,,,service,0,0,,,530004.43,182331.70,530007.30,182331.70
237413924,,,footway,0,0,,,529916.60,182273.65,529912.99,182273.65
237413927,,,service,0,0,,,530000.33,182328.26,530003.22,182328.26
237413929,Tavistock Square,,unclassified,0,0,20,,529901.43,182266.63,529859.05,182320.12
237413932,,,footway,0,0,,,529889.83,182249.82,529894.86,182249.82
237413935,Tavistock Place,,cycleway,0,0,,,529844.96,182236.95,529901.43,182264.46
237462804,Russell Street,,unclassified,0,0,30,,530463.45,180982.69,530470.21,180982.69
237462805,King Street,,unclassified,0,0,30,,530197.96,180868.16,530295.36,180896.97
237462806,Bedford Street,,unclassified,0,0,,,530197.96,180821.16,530274.13,180722.84
237462807,Russell Street,,unclassified,1,0,30,,530479.15,180982.69,530470.21,180982.69
237493874,Gerrard Place,,unclassified,0,0,30,,529858.96,180919.55,529873.33,180919.55
237493875,Shaftesbury Avenue,A401,primary,0,0,30,,529832.78,180976.03,529862.86,180976.03
237493876,Shaftesbury Avenue,A401,primary,0,0,30,,529810.92,180957.46,529832.78,180957.46
237694211,Brick Street,,unclassified,1,0,30,,528720.07,180110.89,528607.52,180099.54
237697783,,,footway,0,1,,,528691.12,180121.61,528688.21,180121.61
237698460,,,footway,0,0,,,528660.01,180106.47,528661.51,180106.47
237698958,,,footway,0,0,,,528717.79,180066.95,528726.40,180066.95
237698959,,,footway,0,0,,,528661.51,180102.04,528717.79,180077.85
237700793,Brick Street,,unclassified,1,0,,,528746.07,180124.65,528720.07,180124.65
237702242,Piccadilly,A4,primary,1,0,30,,528715.49,180066.95,528861.73,180179.42
237702243,Piccadilly,A4,primary,1,0,30,,528670.67,180058.88,528715.49,180058.88
237702803,,,service,1,0,,,528833.04,180166.31,528843.92,180170.07
237708976,Berkeley Square,,tertiary,1,0,30,,528780.63,180575.77,528699.07,180624.84
237708977,Berkeley Square,,tertiary,1,0,30,,528825.93,180520.92,528780.63,180530.10
237710703,Piccadilly,A4,primary,0,0,30,,528982.00,180290.61,529011.24,180307.84
237710706,Berkeley Street,,tertiary,1,0,30,,528947.93,180412.69,529038.33,180335.23
237713441,,,footway,0,0,,,528777.96,180620.53,528803.19,180626.37
237787271,Grosvenor Square,,tertiary,1,0,30,,528361.25,180713.93,528320.90,180697.62
237787274,Upper Grosvenor Street,,tertiary,1,0,30,,528320.90,180700.89,528306.77,180707.28
238537864,Hertford Place,,service,0,0,20,,529239.65,182071.98,529273.47,182037.02
238537865,Hertford Place,,service,0,0,20,,529248.29,182090.43,529280.30,182096.16
238942185,Kingly Street,,pedestrian,1,0,,,529152.79,180962.56,529275.26,180875.37
239011228,Park Lane,A4202,trunk,1,0,30,,527903.95,180923.31,528043.69,180621.64
239318974,Strand,A4,primary,1,0,30,,530184.03,180528.11,530239.76,180573.96
239907568,Long Acre,B402,secondary,1,0,30,,530064.44,180886.74,530075.46,180889.11
240228802,Belvedere Road,,unclassified,0,0,20,,530791.89,180073.09,530840.66,180158.76
240340706,,A4202,trunk_link,1,0,30,,528020.02,180622.09,527997.23,180619.36
240341241,Park Lane,A4202,trunk,1,0,30,,528425.47,180000.28,528422.53,180000.28
240341758,Achilles Way,A4202,trunk_link,1,0,30,,528405.48,180043.34,528425.47,180021.50
240341805,,,track,0,0,,,528386.66,180037.30,528391.51,180046.24
240342144,Park Lane,A4202,trunk,1,0,30,,528425.25,180105.01,528429.14,180096.15
240342145,Park Lane,A4202,trunk,1,0,30,,528429.14,180085.04,528430.42,180072.81
240342336,,,footway,0,0,,,528343.07,180250.70,528321.51,180233.63
240342337,,,footway,0,0,,,528357.39,180196.37,528440.97,180095.33
240342338,Park Lane,A4202,trunk,1,0,30,,528352.82,180192.92,528425.25,180112.74
240342339,Deanery Street,,unclassified,1,0,30,,528314.78,180269.34,528350.50,180267.74
240342340,Park Lane,A4202,trunk,1,0,30,,528314.78,180255.07,528352.82,180231.08
240343065,,,footway,0,0,,,529060.45,181101.16,529052.90,181101.16
240343066,Regent Street,A4201,primary,1,0,30,,529075.48,181068.21,529057.29,181092.37
240343067,Regent Street,A4201,primary,1,0,30,,529047.14,181127.78,529063.36,181099.20
240343068,,,footway,0,0,,,529078.61,181068.21,529069.70,181068.21
240343160,Hanover Street,,tertiary,1,0,30,,528993.27,181056.28,528945.09,181053.92
240343163,,,footway,0,0,,,529048.21,181089.99,529051.10,181089.99
240343165,,,cycleway,1,0,,,529054.40,181097.98,529063.36,181099.20
240343183,Great Marlborough Street,,tertiary,0,0,30,,529124.76,181099.09,529354.59,181195.63
240505256,Beak Street,,unclassified,1,0,,,529432.19,180967.75,529255.48,180861.51
241253344,Duchess Street,,unclassified,0,0,,,528837.86,181665.11,528825.45,181665.11
241253345,Duchess Street,,unclassified,0,0,,,528825.45,181663.87,528736.61,181637.26
241253346,Portland Place,A4201,primary,1,0,30,,528742.38,181976.85,528779.42,181865.35
241253347,Portland Place,A4201,primary,1,0,30,,528733.27,181998.93,528742.38,181984.58
241718925,Grafton Mews,,service,0,0,20,,529229.17,182126.89,529219.82,182126.89
241718926,Grafton Mews,,service,0,0,20,,529164.85,182206.40,529151.85,182206.40
241773308,Manette Street,,unclassified,1,0,,,529782.64,181176.27,529773.73,181176.27
241773309,Manette Street,,unclassified,1,0,,,529788.13,181180.95,529782.64,181180.95
241929531,Wardour Street,,tertiary,1,0,30,,529500.10,181251.06,529477.45,181251.06
242166996,Charing Cross Road,A400,primary,1,0,30,,529861.69,181218.52,529856.47,181226.23
242802931,,,service,0,0,,,530143.85,182221.78,530162.42,182183.23
242802932,,,unclassified,0,0,20,,530143.85,182224.62,530127.35,182224.62
244215096,Berwick Street,,tertiary,1,0,30,,529423.87,181225.26,529426.04,181225.26
244493378,Hanway Place,,service,0,0,30,,529728.94,181466.59,529726.05,181466.59
244772120,Evelyn Yard,,footway,0,0,,,529637.14,181423.57,529653.56,181423.57
244772121,Evelyn Yard,,footway,0,0,,,529626.84,181414.25,529637.14,181414.25
244772123,Percy Mews,,service,0,0,,,529560.79,181528.27,529570.36,181528.27
244772124,Percy Mews,,service,0,0,,,529570.36,181551.47,529607.26,181551.47
244895528,Bull Inn Court,,footway,0,0,,,530381.07,180691.21,530386.04,180691.21
244895529,Bull Inn Court,,footway,0,0,,,530374.63,180695.54,530381.07,180695.54
244895535,,,pedestrian,0,0,,,530599.75,180861.38,530599.75,180859.16
244896353,,A4,primary,1,0,30,,528622.52,179981.08,528670.67,180018.80
244896354,Piccadilly,A4,primary,1,0,30,,528661.02,179982.81,528650.20,179977.11
244896405,Piccadilly,A4,primary,1,0,30,,528756.59,180074.16,528698.09,180032.85
244963578,Newman Passage,,service,0,0,,,529443.67,181546.43,529453.27,181546.43
244963579,Newman Passage,,service,0,0,,,529453.27,181551.17,529507.73,181506.64
245170114,Orchard Street,A41,primary,1,0,30,,528176.78,181093.93,528195.64,181093.93
245170293,Portman Square,A5204,primary,0,0,30,,528050.02,181189.85,528010.09,181183.83
245610065,The Broadwalk,,cycleway,0,0,,,527902.65,180575.98,528020.22,180450.80
246278861,,,footway,0,0,,,530782.04,180302.97,530834.65,180257.64
246278862,,,steps,0,0,,,530779.15,180309.52,530776.78,180320.69
246278863,,,footway,0,0,,,530776.78,180326.27,530777.33,180326.27
246799333,,,service,0,0,,,528994.37,181537.06,528997.40,181537.06
246799334,,,service,0,0,,,528997.40,181508.36,529006.46,181508.36
246902442,Great Windmill Street,,unclassified,1,0,,,529524.81,180867.09,529518.48,180867.09
246902443,Broadwick Street,,unclassified,0,0,,,529423.66,181035.53,529403.80,181035.53
248989219,,,service,0,0,,,529471.63,182011.13,529480.30,182011.13
248989816,Queen's Yard,,footway,0,0,,,529471.63,182046.18,529506.22,182056.30
248989999,Queen's Yard,,service,0,0,,,529471.63,182018.47,529435.43,182001.08
249179470,,,pedestrian,0,0,,,527879.20,180936.77,527879.20,180922.38
249179471,,,steps,0,0,,,527879.51,180939.24,527878.70,180942.40
249179472,,,footway,0,0,,,527878.81,180977.78,527869.48,180977.78
249179473,,,pedestrian,0,0,,,527880.08,180829.75,527880.08,180832.28
249179475,,,steps,0,0,,,527882.90,181015.99,527885.26,181012.67
249179476,,,footway,0,0,,,527879.51,180937.95,527876.06,180936.77
249179478,,,cycleway,0,0,,,527866.05,180898.82,527877.82,180922.35
249179479,,,footway,0,0,,,527878.70,180941.24,527882.90,181023.73
249179480,,,footway,0,0,,,527855.62,180891.89,527861.22,180891.89
249455136,,,footway,0,0,,,528403.13,180986.73,528401.08,180986.73
249455138,,,footway,0,0,,,528373.13,180992.70,528373.16,180992.70
249455139,,,footway,0,0,,,528365.58,180990.27,528364.89,180990.27
249455140,,,steps,0,0,,,528397.33,180995.38,528391.14,180995.38
249455141,,,steps,0,0,,,528401.08,180985.46,528394.86,180985.46
249455142,,,footway,0,0,,,528399.41,180997.76,528397.33,180997.76
249455143,,,steps,0,0,,,528373.16,180991.52,528370.41,180991.52
249455145,,,footway,0,0,,,528395.63,181005.55,528397.91,181002.23
249455147,,,footway,0,0,,,528364.89,180991.38,528364.86,180991.38
249455149,,,footway,0,0,,,528403.94,180980.16,528406.94,180974.64
249455151,,,footway,0,0,,,528403.94,180960.53,528403.94,180983.46
249958663,,,footway,0,0,,,530209.08,180549.86,530219.83,180538.96
249958665,,,footway,0,0,,,530219.83,180542.45,530287.74,180598.56
249958667,,,footway,0,0,,,530075.75,180529.45,530209.08,180552.03
249958669,,,footway,0,0,,,530052.13,180525.85,530075.75,180525.25
249958671,,,footway,0,0,,,530276.29,180621.45,530266.23,180624.71
249958673,,,footway,0,0,,,530257.17,180565.63,530262.19,180565.63
249958675,,,footway,0,0,,,530075.75,180517.47,530076.78,180511.93
249958677,Villiers Street,,footway,0,0,,,530219.83,180517.32,530253.93,180508.67
249958679,George Court,,steps,0,0,,,530287.74,180598.68,530292.59,180598.68
251325040,Kingsway,A4200,primary,1,0,20,,530617.45,181319.82,530508.14,181533.36
251325041,Kingsway,A4200,primary,1,0,30,,530649.10,181176.04,530686.66,181151.82
251325042,Great Queen Street,B402,secondary,0,0,20,,530426.41,181230.80,530506.95,181336.37
251334875,Drury Lane,,tertiary,1,0,20,,530365.79,181253.34,530300.91,181303.26
251621965,Binney Street,,unclassified,1,0,,,528421.20,181104.00,528418.25,181104.00
251621966,Davies Street,,unclassified,0,0,,,528526.99,181107.92,528544.52,181052.67
251621967,Duke Street,,unclassified,1,0,,,528375.60,181096.21,528374.02,181096.21
251621968,Duke Street,,unclassified,1,0,,,528371.01,181151.37,528311.88,181274.90
251621969,Gilbert Street,,unclassified,1,0,30,,528454.42,181092.73,528479.36,181020.98
251621970,North Audley Street,,tertiary,1,0,30,,528207.84,181019.93,528294.38,180840.49
251621971,Orchard Street,A41,primary,1,0,30,,528203.89,181059.70,528206.23,181059.70
251621972,Park Street,,tertiary,1,0,30,,528058.44,181038.09,528055.42,181038.09
251621973,Stratford Place,,residential,0,0,,,528528.68,181220.84,528506.25,181220.84
252006925,Down Street,,unclassified,0,0,30,,528607.52,180055.89,528670.67,180018.80
255562922,Exeter Street,,unclassified,1,0,30,,530482.95,180750.56,530487.28,180750.56
255563960,,,footway,0,0,,,530153.75,180518.31,530152.72,180529.45
255655424,,,service,0,0,,,527958.46,181459.46,528031.05,181481.46
255655426,,,service,0,0,,,528031.05,181464.90,527958.46,181441.79
256387102,,,pedestrian,0,0,,,530142.08,180106.58,530142.08,180104.11
256387234,,,unclassified,0,0,,,530269.57,180253.11,530269.57,180250.92
256387569,,,unclassified,0,0,,,530328.63,180305.81,530328.63,180303.62
256430323,,,pedestrian,0,0,,,530883.08,180121.38,530910.63,180111.60
256601790,Pied Bull Yard,,footway,0,0,,,530235.15,181638.41,530222.20,181638.41
256601791,Pied Bull Yard,,pedestrian,0,0,,,530233.71,181667.13,530233.71,181649.83
256633379,Mason's Yard,,residential,0,0,,,529335.57,180372.24,529356.11,180372.24
256785338,,,service,0,0,,,530071.04,182212.20,530080.49,182211.18
256785339,,,service,0,0,,,530078.61,182204.26,530055.25,182193.84
257236488,Rupert Court,,footway,0,0,,,529687.81,180785.52,529679.56,180785.52
257236489,Rupert Court,,footway,0,0,,,529718.02,180798.55,529710.48,180798.55
257236490,Rupert Court,,footway,0,0,,,529710.48,180789.07,529687.81,180789.07
257236491,Rupert Court,,footway,0,0,,,529679.56,180783.17,529674.76,180783.17
258590635,Park Lane,A4202,trunk,1,0,30,,527883.85,180891.21,527871.47,180898.82
258590636,,,cycleway,0,0,,,527863.40,180975.36,527884.41,180991.50
258590637,Park Lane,A4202,trunk,1,0,30,,527871.47,180907.33,527855.98,180907.33
258590817,,,cycleway,1,0,,,527888.43,180999.41,527888.84,181008.31
258590818,,,footway,0,0,,,527892.48,180996.34,527899.56,180996.34
258590819,,,footway,0,0,,,527899.56,180993.09,527903.11,180993.09
258590820,Cumberland Gate,A40,trunk,1,0,30,,527879.40,180907.33,527855.98,180907.33
259277109,Hamilton Place,,unclassified,1,0,,,528488.30,180051.38,528461.88,180064.70
259277114,Hamilton Place,,unclassified,1,0,,,528461.88,180059.23,528496.80,179974.34
259277161,,,service,0,0,,,528482.34,179980.81,528488.30,179980.81
259277264,,,footway,0,0,,,528437.15,180146.29,528432.04,180146.29
259277280,,,footway,0,0,,,528443.43,180105.01,528427.53,180105.01
259277284,,,footway,0,0,,,528445.84,180112.21,528437.15,180136.41
259277767,,,steps,0,0,,,528182.91,180435.80,528175.44,180435.80
259277768,,,footway,0,0,,,528171.98,180442.26,528166.95,180442.26
259277769,,,footway,0,0,,,528175.44,180434.63,528171.98,180435.71
259978075,,,service,0,0,,,528565.23,180024.16,528574.70,180024.16
260741726,Strand,A301,primary_link,1,0,30,,530610.79,180835.00,530614.98,180833.96
260741727,Lancaster Place,A301,primary_link,1,0,30,,530614.98,180834.01,530624.12,180829.74
260741728,Lancaster Place,A301,primary,1,0,30,,530610.79,180841.65,530611.31,180841.65
260741729,Strand,A4,primary,1,0,30,,530614.98,180829.40,530610.93,180829.40
262200662,Beak Street,,unclassified,1,0,,,529255.48,180845.25,529214.47,180835.99
262200663,Brewer Street,,unclassified,1,0,30,,529518.48,180869.37,529628.04,180954.46
262200664,Broadwick Street,,unclassified,0,0,,,529327.13,180974.02,529303.99,180974.02
262200665,Broadwick Street,,unclassified,1,0,,,529499.60,181088.03,529423.66,181046.05
262200666,Ingestre Place,,unclassified,1,0,,,529495.75,180969.93,529445.64,181055.52
262678527,Newton Street,,unclassified,0,0,20,,530487.59,181374.52,530476.12,181374.52
262678528,Newton Street,,unclassified,0,0,20,,530496.93,181360.35,530487.59,181360.35
264760095,Piccadilly Arcade,,footway,0,0,,,529234.66,180408.69,529257.97,180408.69
264760096,Piccadilly Arcade,,footway,0,0,,,529257.97,180401.03,529263.02,180401.03
264965256,Tottenham Court Road,A400,primary,1,0,20,,529688.86,181638.86,529674.45,181638.86
264965257,Tottenham Court Road,A400,primary,1,0,20,,529674.45,181681.54,529639.03,181693.59
264966078,Charing Cross Road,A400,primary,1,0,30,,529893.01,181137.91,529861.69,181211.90
264966079,Old Compton Street,,unclassified,1,0,,,529825.40,181065.54,529893.01,181100.31
264966080,Greek Street,,unclassified,1,0,,,529825.40,181018.90,529862.86,180976.03
267041359,Marylebone High Street,B524,secondary,0,0,30,,528343.50,181575.08,528345.95,181575.08
267117983,,,pedestrian,0,0,,,530393.18,180258.60,530393.18,180250.75
267123479,Northumberland Avenue,A400,primary,1,0,30,,530336.79,180313.41,530310.13,180320.95
267123480,Northumberland Avenue,A400,primary,1,0,30,,530310.13,180322.38,530404.47,180297.77
267123481,,,pedestrian,0,0,,,530433.49,180363.13,530433.49,180357.49
267123482,,,pedestrian,0,0,,,530391.46,180289.81,530391.46,180290.76
267123483,,,pedestrian,0,0,,,530370.29,180305.66,530370.29,180303.57
267123484,,,pedestrian,0,0,,,530321.98,180315.99,530321.98,180319.03
267123485,,,unclassified,1,0,30,,530336.79,180318.39,530340.75,180318.39
267204525,,,footway,0,0,,,530395.04,180293.09,530396.20,180295.34
267204526,,,footway,0,0,,,530385.44,180284.07,530410.76,180269.00
267204527,,,pedestrian,0,0,,,530398.28,180294.26,530398.28,180295.39
267213245,,,pedestrian,0,0,,,530063.81,180531.60,530063.81,180530.51
267213246,,,pedestrian,0,0,,,530062.33,180504.88,530062.33,180507.10
267213247,Trafalgar Square,A400,primary,1,0,30,,530057.66,180424.85,530060.53,180495.93
267213248,Saint Martin's Place,A400,primary,1,0,30,,530063.99,180540.61,530067.62,180517.25
267213402,Duncannon Street,,tertiary,1,0,30,,530067.62,180517.47,530184.03,180526.91
267213403,Saint Martin's Place,A400,primary,1,0,30,,530055.16,180519.18,530063.99,180550.54
267213404,Trafalgar Square,A400,primary,1,0,30,,530067.62,180512.81,530080.91,180431.91
267213537,Trafalgar Square,A400,primary,1,0,30,,530060.53,180503.63,530055.16,180515.82
267213593,,,footway,0,0,,,530052.70,180503.57,530074.15,180506.29
267214216,,,pedestrian,0,0,,,530064.93,180434.86,530064.93,180432.62
267214477,,,pedestrian,0,0,,,530075.28,180432.87,530075.28,180435.11
267214478,,,pedestrian,0,0,,,530095.26,180458.40,530095.26,180441.18
267214811,,,footway,0,0,,,530063.63,180448.20,529962.39,180423.32
267215482,The Mall,,tertiary,1,0,30,,530023.23,180349.10,529977.87,180306.88
267215485,,,footway,0,0,,,529997.94,180390.02,530065.58,180407.04
267215487,,,footway,0,0,,,530046.79,180358.67,530036.31,180384.04
267215488,,,footway,0,0,,,530076.21,180377.30,530080.67,180387.40
267215489,,,footway,0,0,,,530005.71,180356.66,530022.01,180345.84
267215493,,,footway,0,0,,,530051.36,180418.95,530071.22,180403.85
267215494,,,footway,0,0,,,529994.09,180384.12,529996.91,180404.17
267215816,,,steps,0,0,,,530001.84,180374.24,529996.23,180376.34
267217550,,,pedestrian,0,0,,,530042.95,180504.29,530042.95,180504.38
267217551,,,pedestrian,0,0,,,529950.76,180468.66,529950.76,180470.87
267217552,,,steps,0,0,,,529958.98,180475.60,529961.75,180475.60
267217553,,,steps,0,0,,,530047.46,180496.67,530045.93,180496.67
267217554,,,steps,0,0,,,530039.60,180498.68,530037.54,180498.68
267217555,,,steps,0,0,,,529957.15,180469.88,529955.65,180469.88
267217556,,,footway,0,0,,,530045.93,180497.76,530039.60,180499.85
267217557,,,footway,0,0,,,529955.65,180470.99,529958.98,180475.53
